exchange,tradingsymbol,name,instrument_token,instrument_type,segment,is_dual_listed
BSE,737RJ34,737RAJSDL34,207572740,EQ,BSE,False
BSE,737RJSDL39,737RJSDL39,207618820,EQ,BSE,False
BSE,738GJ30,738GUJSDL30,207601924,EQ,BSE,False
BSE,738GS2027,738GOI2027,204913156,EQ,BSE,False
BSE,739MAHSDL30,739MAHSDL30,207528452,EQ,BSE,False
BSE,739TN33,739TNSDL33,207602436,EQ,BSE,False
BSE,739TN33B,739TNSDL33A,207605508,EQ,BSE,False
BSE,739TN42,739TNSDL42,207573764,EQ,BSE,False
BSE,739TN52,739TAMSDL52,207572228,EQ,BSE,False
BSE,739TNSDL32,739TNSDL32,207619076,EQ,BSE,False
BSE,73GS2053,73GOI2053,204949508,EQ,BSE,False
BSE,73GS2053P,73GS2053P,205006084,EQ,BSE,False
BSE,741GJ26,741GUJSDL26,207589380,EQ,BSE,False
BSE,741GS2036,741GOI36,204946948,EQ,BSE,False
BSE,741RJSDL34,741RJSDL34,207618564,EQ,BSE,False
BSE,742GJ31,742GUJSDL31,207613188,EQ,BSE,False
BSE,742GJ33,742GUJSDL33,207614212,EQ,BSE,False
BSE,742KL34,742KERSDL34,207572484,EQ,BSE,False
BSE,742MH37,742MAHSDL37,207615748,EQ,BSE,False
BSE,743MH35,743MAHSDL35,207614468,EQ,BSE,False
BSE,743TAMSDL34,743TAMSDL34,207617796,EQ,BSE,False
BSE,743TGNSDL41,743TGNSDL41,207618052,EQ,BSE,False
BSE,743TN33,743TNSDL33,207606276,EQ,BSE,False
BSE,743TN43,743TNSDL43,207605764,EQ,BSE,False
BSE,744AP36,744APSDL36,207606532,EQ,BSE,False
BSE,744HR32,744HRSDL32,207604228,EQ,BSE,False
BSE,744KA35,744KARSDL35,207569156,EQ,BSE,False
BSE,744TN33B,744TNSDL33,207606020,EQ,BSE,False
BSE,744TNSDL55,744TNSDL55,207634180,EQ,BSE,False
BSE,744TS46,744TELSDL46,207613956,EQ,BSE,False
BSE,745AP37,745APSDL37,207575044,EQ,BSE,False
BSE,745APSDL33,745APSDL33,207618308,EQ,BSE,False
BSE,745GJ31,745GUJSDL31,207606788,EQ,BSE,False
BSE,7466NOV73,7466NOV73,204992516,EQ,BSE,False
BSE,746GS2073,746GOI2073,204952836,EQ,BSE,False
BSE,746MH33,746MHSDL33,207607044,EQ,BSE,False
BSE,746MP32,746MPSDL32,207585796,EQ,BSE,False
BSE,746TS48,746TELSDL48,207586052,EQ,BSE,False
BSE,747AP37,747APSDL37,207602180,EQ,BSE,False
BSE,747GJ25,747GUJSDL25,207590148,EQ,BSE,False
BSE,747KL50,747KERSDL50,207617284,EQ,BSE,False
BSE,747MH34,747MHSDL34,207607300,EQ,BSE,False
BSE,748AP38,748APSDL38,207571204,EQ,BSE,False
BSE,748MH35,748MAHSDL35,207613444,EQ,BSE,False
BSE,749GJ26,749GUJSDL26,207586820,EQ,BSE,False
BSE,749GJ28,749GUJSDL28,207600644,EQ,BSE,False
BSE,749MH36,749MAHSDL36,207613700,EQ,BSE,False
BSE,749TN34,749TNSDL34,207616004,EQ,BSE,False
BSE,749TN44,749TAMSDL44,207617540,EQ,BSE,False
BSE,74GJ26,740GUJSDL26,207610372,EQ,BSE,False
BSE,74GS2035,740GOI2035,204846340,EQ,BSE,False
BSE,74GS2062,74GOI2062,204925188,EQ,BSE,False
BSE,74KL37,740KERSDL37,207574020,EQ,BSE,False
BSE,74MH32,740MHSDL32,207603972,EQ,BSE,False
BSE,74TN42,74TNSDL42,207572996,EQ,BSE,False
BSE,750APSDL45,750APSDL45,207638020,EQ,BSE,False
BSE,750MPSDL44,750MPSDL44,207636740,EQ,BSE,False
BSE,751APSDL37,751APSDL37,207519492,EQ,BSE,False
BSE,752AP38,752APSDL38,207574788,EQ,BSE,False
BSE,752RJ34,752RAJSDL34,207617028,EQ,BSE,False
BSE,753AP36,753APSDL36,207616772,EQ,BSE,False
BSE,754GS2036,754GOI2036,204912900,EQ,BSE,False
BSE,754RJSDL53,754RJSDL53,207634436,EQ,BSE,False
BSE,754TGSDL55,754TGSDL55,207634948,EQ,BSE,False
BSE,755GJ31,755GUJSDL31,207609860,EQ,BSE,False
BSE,756TS40,756TELSDL40,207586308,EQ,BSE,False
BSE,757GJ26,757GUJSDL26,207591428,EQ,BSE,False
BSE,757GJ31,757GUJSDL31,207594500,EQ,BSE,False
BSE,757GS2033,757GOI2033,204875268,EQ,BSE,False
BSE,757MPSDL45,757MPSDL45,207634692,EQ,BSE,False
BSE,757TN33,757TAMSDL33,207595268,EQ,BSE,False
BSE,758AP40,758APSDL40,207585284,EQ,BSE,False
BSE,758AP42,758APSDL42,207585540,EQ,BSE,False
BSE,758GJ26,758GUJSDL26,207608836,EQ,BSE,False
BSE,759GS2026,759CG2026,204861956,EQ,BSE,False
BSE,759GS2029,759CG2029,204862980,EQ,BSE,False
BSE,759KA38,759KARSDL38,207593476,EQ,BSE,False
BSE,759MP38,759MP2038,207597316,EQ,BSE,False
BSE,75AP32,750APSDL32,207616516,EQ,BSE,False
BSE,75GS2034,750GOI2034,204846084,EQ,BSE,False
BSE,75TN31,750TNSDL31,207616260,EQ,BSE,False
BSE,761GJ32,761GUJSDL32,207582724,EQ,BSE,False
BSE,761GS2030,761CG2030,204862212,EQ,BSE,False
BSE,761TN32,761TNSDL32,207584772,EQ,BSE,False
BSE,761TS44,761TELSDL44,207601668,EQ,BSE,False
BSE,762GJ29,762GUJSDJ29,207589636,EQ,BSE,False
BSE,762GS2039,762GOI2039,204877828,EQ,BSE,False
BSE,762MH30A,762MHSDL30,207587076,EQ,BSE,False
BSE,762MP34,762MPSDL34,207596804,EQ,BSE,False
BSE,762TN43,762TAMSDL43,207595524,EQ,BSE,False
BSE,763AP30,763APSDL30,207576324,EQ,BSE,False
BSE,763GJ32,763GUJSDL32,207595780,EQ,BSE,False
BSE,763GJ33,763GUJSDL33,207611652,EQ,BSE,False
BSE,763GJ34,763GUJSDL34,207611908,EQ,BSE,False
BSE,763GS2059,763GOI2059,204876804,EQ,BSE,False
BSE,763KA37,763KARSDL37,207592964,EQ,BSE,False
BSE,763KA39,763KARSDL39,207593732,EQ,BSE,False
BSE,763MH30,763MAHSDL30,207576068,EQ,BSE,False
BSE,763MH36,763MAHSDL36,207612676,EQ,BSE,False
BSE,763TN47,763TNSDL47,207592196,EQ,BSE,False
BSE,764GJ31,764GUJSDL31,207610884,EQ,BSE,False
BSE,764KL34,764KERSDL34,207595012,EQ,BSE,False
BSE,764MH32,764MHSDL32,207587332,EQ,BSE,False
BSE,764TN29,764TNSDL29,207586564,EQ,BSE,False
BSE,764TN32,764TMN32,207582980,EQ,BSE,False
BSE,765GJ29,765GJSDL29,207580676,EQ,BSE,False
BSE,765GJ29A,765GUJSDL29,207609092,EQ,BSE,False
BSE,765GJ33,765GUJSDL33,207596036,EQ,BSE,False
BSE,765TN30,765TNSDL30,207608324,EQ,BSE,False
BSE,765TNSDL27,765TNSDL27,207520260,EQ,BSE,False
BSE,766GJ30,766GUJSDL30,207597060,EQ,BSE,False
BSE,766GJ30A,766GJSDL30,207609604,EQ,BSE,False
BSE,766GJ32,766GUJSDL32,207611140,EQ,BSE,False
BSE,766KA42,766KARSDL42,207592708,EQ,BSE,False
BSE,767GA33A,767GOASDL33,207610116,EQ,BSE,False
BSE,767KA32,767KARSDL32,207591940,EQ,BSE,False
BSE,767KA42,767KARSDL42,207612164,EQ,BSE,False
BSE,768GJ30,768GUJSDL30,207596548,EQ,BSE,False
BSE,768GJ33,768GUJSDL33,207599364,EQ,BSE,False
BSE,768KA34,768KARSDL34,207593988,EQ,BSE,False
BSE,769GS2043,769GOI2043,204876292,EQ,BSE,False
BSE,769KA33A,769KARSDL33,207609348,EQ,BSE,False
BSE,769KL40,769KERSDL40,207587588,EQ,BSE,False
BSE,769KSDL27,769KSDL27,207580164,EQ,BSE,False
BSE,769MH31,769MAHSDL31,207599108,EQ,BSE,False
BSE,76GJ32,76GUJSDL32,207593220,EQ,BSE,False
BSE,76GJ33,76GUJSDL33,207612420,EQ,BSE,False
BSE,76GJ35,760GUJSDL35,207596292,EQ,BSE,False
BSE,76GJSDL26,76GJSDL26,207543556,EQ,BSE,False
BSE,76KA32,760KARSDL32,207594244,EQ,BSE,False
BSE,76KA33,76KARSDL33,207594756,EQ,BSE,False
BSE,76MH30,76MHSDL30,207522564,EQ,BSE,False
BSE,76TN31,76TAMSDL31,207612932,EQ,BSE,False
BSE,76TN32,760TMN32,207583748,EQ,BSE,False
BSE,770MH32,77MAHSDL32,207576836,EQ,BSE,False
BSE,771AP32,771APSDL32,207576580,EQ,BSE,False
BSE,771AP33A,771APSDL33,207601156,EQ,BSE,False
BSE,771GJ33,771GUJSDL33,207597828,EQ,BSE,False
BSE,771GJ34,771GUJSDL34,207598340,EQ,BSE,False
BSE,771GUJ2027,771GUJ2027,207507204,EQ,BSE,False
BSE,771MH33,771MHSDL33,207607812,EQ,BSE,False
BSE,772GJ35,772GUJSDL35,207598852,EQ,BSE,False
BSE,772GS2049,772GOI2049,204876548,EQ,BSE,False
BSE,772GS2055,772CG2055,204864004,EQ,BSE,False
BSE,772MH31,772MAHSDL31,207597572,EQ,BSE,False
BSE,772MH32,772MAH32,207600132,EQ,BSE,False
BSE,772MH34,772MAHSDL34,207577092,EQ,BSE,False
BSE,773GJ29,773GJSDL29,207522052,EQ,BSE,False
BSE,773GJ32,773GUJSDL32,207583492,EQ,BSE,False
BSE,773GS2034,773CG2034,204861700,EQ,BSE,False
BSE,773MH32,773MAHSDL32,207600388,EQ,BSE,False
BSE,773MH36,773MAHSDL36,207611396,EQ,BSE,False
BSE,773RJ2027,773RJ2027,207511044,EQ,BSE,False
BSE,774AP38,774APSDL38,207584004,EQ,BSE,False
BSE,774KA34,774KARSDL34,207610628,EQ,BSE,False
BSE,774KA37,774KARSDL37,207592452,EQ,BSE,False
BSE,774MH33,774MAHSDL33,207598084,EQ,BSE,False
BSE,774MP43,774MPSDL43,207599620,EQ,BSE,False
BSE,774TELSD51,774TELSD51,207636228,EQ,BSE,False
BSE,775GJ32,775GUJSDL32,207588100,EQ,BSE,False
BSE,775GUJ2027,775GUJ2027,207509252,EQ,BSE,False
BSE,775GUJ2028,775GUJ2028,207506948,EQ,BSE,False
BSE,775TN30,775TN2030,207524100,EQ,BSE,False
BSE,775WBSDL47,775WBSDL47,207635204,EQ,BSE,False
BSE,776AP32,776APSDL32,207575300,EQ,BSE,False
BSE,776KL38,776KERSDL38,207584516,EQ,BSE,False
BSE,776MH30,776MAHSDL30,207587844,EQ,BSE,False
BSE,777GJ32,777GUJSDL32,207582212,EQ,BSE,False
BSE,777MP47,777MPSDL47,207600900,EQ,BSE,False
BSE,778AP41,778APSDL41,207575556,EQ,BSE,False
BSE,778AP42,778APSDL42,207575812,EQ,BSE,False
BSE,778KLSDL45,778KLSDL45,207635972,EQ,BSE,False
BSE,778MH30,778MAHSDL30,207589892,EQ,BSE,False
BSE,778TS34,778TLSDL34,207599876,EQ,BSE,False
BSE,77KA33,770KARSDL33,207607556,EQ,BSE,False
BSE,77KL47,77KERSDL47,207588356,EQ,BSE,False
BSE,77MH30,77MAHSDL30,207589124,EQ,BSE,False
BSE,77MH31,770MAHSDL31,207598596,EQ,BSE,False
BSE,77MH33A,77MAHSDL33,207608580,EQ,BSE,False
BSE,77MH34,770MHSDL34,207608068,EQ,BSE,False
BSE,77TN42,770TMSDL42,207585028,EQ,BSE,False
BSE,780GUJ2027,780GUJ2027,207507716,EQ,BSE,False
BSE,781GJ32,781GUJSDL32,207588612,EQ,BSE,False
BSE,781UP34,781UPSDL34,207588868,EQ,BSE,False
BSE,782AP42,782APSDL42,207583236,EQ,BSE,False
BSE,782GJ32,782GJSDL32,207580420,EQ,BSE,False
BSE,782RJ32,782RAJSDL32,207591172,EQ,BSE,False
BSE,783MH30,783MHSDL30,207522308,EQ,BSE,False
BSE,783TN42,783TNSDL42,207590404,EQ,BSE,False
BSE,784TN52,784TNSDL52,207579652,EQ,BSE,False
BSE,785AP37,785APSDL37,207579908,EQ,BSE,False
BSE,785KL35,785KERSDL35,207584260,EQ,BSE,False
BSE,786MH30,786MAHSDL30,207578116,EQ,BSE,False
BSE,787TN33,787TNSDL33,207581188,EQ,BSE,False
BSE,788GS2030,788CG2030,204863236,EQ,BSE,False
BSE,788MP33,788MPSDL33,207590660,EQ,BSE,False
BSE,789MH32,789MAHSDL32,207578372,EQ,BSE,False
BSE,78GJ32,780GJSDL32,207577604,EQ,BSE,False
BSE,78GJ32A,78GUJSDL32,207581444,EQ,BSE,False
BSE,78KL45,78KERSDL45,207590916,EQ,BSE,False
BSE,78TN32A,78TAMSDL32,207581956,EQ,BSE,False
BSE,78TN42,780TNSDL42,207591684,EQ,BSE,False
BSE,794TN32,794TNSDL32,207578884,EQ,BSE,False
BSE,795AP40A,795APSDL40,207580932,EQ,BSE,False
BSE,795GJSDL28,795GJSDL28,207512580,EQ,BSE,False
BSE,795GOI2026,795GOI2026,204868356,EQ,BSE,False
BSE,795GS2032,795GOI2032,204856324,EQ,BSE,False
BSE,795TS35,795TELSDL35,207581700,EQ,BSE,False
BSE,798GJSDL26,798GJSDL26,207511556,EQ,BSE,False
BSE,798GUJ2026,798GUJ2026,207510276,EQ,BSE,False
BSE,799MAHSDL25,799MAHSDL25,207506692,EQ,BSE,False
BSE,799TN42,799TNSDL42,207578628,EQ,BSE,False
BSE,79AP34,790APSDL34,207577348,EQ,BSE,False
BSE,7NR,7NR RETAIL ,138397444,EQ,BSE,False
BSE,7SEASL,7SEAS ENTERTAINMENT,138463748,EQ,BSE,False
BSE,7TEC,SAVEN TECHNOLOGIES,136295428,EQ,BSE,False
BSE,7TNSDL29,7TNSDL29,207627012,EQ,BSE,False
BSE,803AP35,803APSDL35,207577860,EQ,BSE,False
BSE,804AP37,804APSDL37,207582468,EQ,BSE,False
BSE,804AP41,804APSDL41,207579140,EQ,BSE,False
BSE,804AP42,804APSDL42,207579396,EQ,BSE,False
BSE,805GUJ2028,805GUJ2028,207508228,EQ,BSE,False
BSE,805TN2028,805TN2028,207510532,EQ,BSE,False
BSE,807RJ2026,807RJ2026,207508484,EQ,BSE,False
BSE,808GUJSDL28,808GUJSDL28,207520516,EQ,BSE,False
BSE,808MHSDL28,808MHSDL28,207515396,EQ,BSE,False
BSE,812MHSDL25,812MHSDL25,207543300,EQ,BSE,False
BSE,813CG2045A,813CG2045,204863748,EQ,BSE,False
BSE,814GJ2029,814GJ2029,207518468,EQ,BSE,False
BSE,814GJSDL29,814GJSDL29,207519236,EQ,BSE,False
BSE,815GS2026,815GOI2026,204855812,EQ,BSE,False
BSE,815GUJ2025,815GUJ2025,207510020,EQ,BSE,False
BSE,815MH2030,815MH2030,207518724,EQ,BSE,False
BSE,815TN2028,815TN2028,207512068,EQ,BSE,False
BSE,816GUJ2028,816GUJ2028,207509764,EQ,BSE,False
BSE,817GJ2029,817GJ2029,207518980,EQ,BSE,False
BSE,817GS2044,817GOI2044,204865796,EQ,BSE,False
BSE,818TN2028,818TN2028,207518212,EQ,BSE,False
BSE,823GUJ2028,823GUJ2028,207507972,EQ,BSE,False
BSE,824GS2027,824GOI2027,204841988,EQ,BSE,False
BSE,824GS2033,824GOI2033,204854020,EQ,BSE,False
BSE,825GJSDL29,825GJSDL29,207514116,EQ,BSE,False
BSE,826GS2027,8.26% CENTRAL GOVT 2027,204837892,EQ,BSE,False
BSE,826MHSDL29,826MHSDL29,207514372,EQ,BSE,False
BSE,827GUJ2026,827GUJ2026,207508996,EQ,BSE,False
BSE,827GUJ2029,827GUJ2029,207515652,EQ,BSE,False
BSE,828GS2027,828GOI2027,204844292,EQ,BSE,False
BSE,828GS2032,828GOI2032,204845572,EQ,BSE,False
BSE,828GUJ2029,828GUJ2029,207516164,EQ,BSE,False
BSE,828GUJ2029A,828GUJ2029A,207516420,EQ,BSE,False
BSE,828RJ2028,828RJ2028,207508740,EQ,BSE,False
BSE,829AP2026,829AP2026,207512324,EQ,BSE,False
BSE,830GJSDL202,830GJSDL2029,207515908,EQ,BSE,False
BSE,831KSDL29,831KSDL29,207517444,EQ,BSE,False
BSE,832GS2032,832GOI2032,204840196,EQ,BSE,False
BSE,833GS2026,833GOI2026,204844036,EQ,BSE,False
BSE,833GS2032,833GOI2032,204845828,EQ,BSE,False
BSE,833GS2036,833GOI2036,204840452,EQ,BSE,False
BSE,833GSJUL26,833GSJUL26,205003780,EQ,BSE,False
BSE,835GJSDL29,835GJSDL29,207516932,EQ,BSE,False
BSE,835GUJ2028,835GUJ2028,207507460,EQ,BSE,False
BSE,838GJSDL29,838GJSDL29,207516676,EQ,BSE,False
BSE,839RAJSDL26,839RAJSDL26,207604996,EQ,BSE,False
BSE,83GS2040,830GOI2040,204840964,EQ,BSE,False
BSE,83GS2042,830GOI2042,204841476,EQ,BSE,False
BSE,83GUJ2029,83GUJ2029,207517956,EQ,BSE,False
BSE,844RSDL29,844RSDL29,207517188,EQ,BSE,False
BSE,84RAJ2029,84RAJ2029,207517700,EQ,BSE,False
BSE,850GJSDL28,850GJSDL28,207513860,EQ,BSE,False
BSE,853RJSDL28,853RJSDL28,207512836,EQ,BSE,False
BSE,858GJSDL28,858GJSDL28,207513604,EQ,BSE,False
BSE,861GJSDL28,861GJSDL28,207513348,EQ,BSE,False
BSE,86GS2028,860GOI2028,204856068,EQ,BSE,False
BSE,870GJSDL28,870GJSDL28,207513092,EQ,BSE,False
BSE,883GS2041,883GOI2041,204841220,EQ,BSE,False
BSE,895FCI29,895FCI29,204875012,EQ,BSE,False
BSE,897GS2030,897GOI2030,204845060,EQ,BSE,False
BSE,8GOI2026,8GOI2026,204872452,EQ,BSE,False
BSE,91TB020126,91TB020126,206111748,EQ,BSE,False
BSE,91TB041225,91TB041225,206108676,EQ,BSE,False
BSE,91TB061125,91TB061125,206105604,EQ,BSE,False
BSE,91TB111225,91TB111225,206109444,EQ,BSE,False
BSE,91TB131125,91TB131125,206106372,EQ,BSE,False
BSE,91TB161025,91TB161025,206103300,EQ,BSE,False
BSE,91TB181225,91TB181225,206110212,EQ,BSE,False
BSE,91TB201125,91TB201125,206107140,EQ,BSE,False
BSE,91TB231025,91TB231025,206104068,EQ,BSE,False
BSE,91TB251225,91TB251225,206110980,EQ,BSE,False
BSE,91TB281125,91TB281125,206107908,EQ,BSE,False
BSE,91TB301025,91TB301025,206104836,EQ,BSE,False
BSE,923GS2043,923GOI2043,204841732,EQ,BSE,False
BSE,92GS2030,920GOI2030,204845316,EQ,BSE,False
BSE,A1L,A-1,138755076,EQ,BSE,False
BSE,AADHARHFC,AADHAR HOUSING FINANCE ,139309060,EQ,BSE,False
BSE,AADIIND,AADI INDUSTRIES,135686916,EQ,BSE,False
BSE,AAIL,AKAR AUTO INDUSTRIES ,135838980,EQ,BSE,False
BSE,AAPLUSTRAD,AA PLUS TRADELINK ,139089668,EQ,BSE,False
BSE,AARCON,AARCON FACILITIES,136198148,EQ,BSE,False
BSE,AAREYDRUGS,AAREY DRUGS & PHARMACEUTICALS,134249476,EQ,BSE,False
BSE,AARNAV,AARNAV FASHIONS,138127876,EQ,BSE,False
BSE,AARSHYAM,AAR SHYAM INDIA INVESTMENT COM,138848516,EQ,BSE,False
BSE,AARVEEDEN,AARVEE DENIMS & EXPORTS,131654148,EQ,BSE,False
BSE,AASHKA,AASHKA HOSPITALS ,139096580,EQ,BSE,False
BSE,AASTAFIN,AASTAMANGALAM FINANCE ,131011588,EQ,BSE,False
BSE,AAYUSH,AAYUSH WELLNESS,138119172,EQ,BSE,False
BSE,AAYUSHBULL,AAYUSH ART AND BULLION,138423812,EQ,BSE,False
BSE,ABANSENT,ABANS ENTERPRISES,131114244,EQ,BSE,False
BSE,ABATEAS,ABATE AS INDUSTRIES,136104452,EQ,BSE,False
BSE,ABCINDQ,ABC INDIA,133151492,EQ,BSE,False
BSE,ABDL,ALLIED BLENDERS AND DISTILLERS,139315972,EQ,BSE,False
BSE,ABFRL,ADITYA BIRLA FASHION AND RETAI,137153284,EQ,BSE,False
BSE,ABHICAP,ABHINAV CAPITAL SERVICES,136206596,EQ,BSE,False
BSE,ABHIFIN,ABHISHEK FINLEASE ,137967364,EQ,BSE,False
BSE,ABHIINFRA,ABHISHEK INFRAVENTURES ,138123268,EQ,BSE,False
BSE,ABHIJIT,ABHIJIT TRADING CO.,138127364,EQ,BSE,False
BSE,ABIRAFN,ABIRAMI FINANCIAL SERVICES (IN,131009540,EQ,BSE,False
BSE,ABLBL,ADITYA BIRLA LIFESTYLE BRANDS,139367172,EQ,BSE,False
BSE,ABMKNO,ABM KNOWLEDGEWARE,135977220,EQ,BSE,False
BSE,ABREL,ADITYA BIRLA REAL ESTATE LIMIT,128010244,EQ,BSE,False
BSE,ABRFL,ABRAM FOOD ,139372036,EQ,BSE,False
BSE,ABRIL,ABRIL PAPER TECH,139392004,EQ,BSE,False
BSE,ABSL01INAV,INAVADITYA BIRLA SUN LIFE MU01,50992900,EQ,BSE,False
BSE,ABSLAMC,ADITYA BIRLA SUN LIFE AMC LIMI,139103748,EQ,BSE,False
BSE,ABSLBANETF,ADITYA BIRLA SUN LIFE MUTUAL F,138972932,EQ,BSE,False
BSE,ABSLBANINAV,INAV ADITYA BIRLA SUN LIFE,50961156,EQ,BSE,False
BSE,ABSLNN50ET,ADITYA BIRLA SUN LIFE MUTUAL F,138810884,EQ,BSE,False
BSE,ABSLNN5INAV,INAV ADITYA BIRLASUN LIFE,50959876,EQ,BSE,False
BSE,ABSLPSE,ADITYA BIRLA SUN LIFE MUTUAL F,139319812,EQ,BSE,False
BSE,ABVL,ARUNJYOTI BIO VENTURES ,135905540,EQ,BSE,False
BSE,ACCEDERE,ACCEDERE,136072452,EQ,BSE,False
BSE,ACCEL,ACCEL,132478468,EQ,BSE,False
BSE,ACCELERATE,ACCELERATEBS INDIA,139248132,EQ,BSE,False
BSE,ACCELYA,ACCELYA SOLUTIONS INDIA LIMITE,136260612,EQ,BSE,False
BSE,ACE,ACTION CONSTRUCTION EQUIPMENT,136387076,EQ,BSE,False
BSE,ACEALPHA,ACE ALPHA TECH ,139374340,EQ,BSE,False
BSE,ACEENGITEC,ACE ENGITECH,135851268,EQ,BSE,False
BSE,ACEMEN,ACE MEN ENGG WORKS,138153220,EQ,BSE,False
BSE,ACESOFT,ACE SOFTWARE EXPORTS,136070404,EQ,BSE,False
BSE,ACFL,APEX CAPITAL AND FINANCE LIMIT,138530052,EQ,BSE,False
BSE,ACFSL,AMRAPALI CAPITAL AND FINANCE S,137404676,EQ,BSE,False
BSE,ACGL,AUTOMOBILE CORPORATION OF GOA,129289220,EQ,BSE,False
BSE,ACHYUT,ACHYUT HEALTHCARE ,139135748,EQ,BSE,False
BSE,ACI,ARCHEAN CHEMICAL INDUSTRIES LI,139176196,EQ,BSE,False
BSE,ACIIN,ACI INFOCOM,132443140,EQ,BSE,False
BSE,ACKNIT,ACKNIT INDUSTRIES,135691012,EQ,BSE,False
BSE,ACLD,AELEA COMMODITIES,139318532,EQ,BSE,False
BSE,ACME,ACME RESOURCES ,138084100,EQ,BSE,False
BSE,ACML,ADITYA CONSUMER MARKETING LIMI,138277380,EQ,BSE,False
BSE,ACROW,ACROW INDIA,131366148,EQ,BSE,False
BSE,ACSTECH,ACS TECHNOLOGIES,135870724,EQ,BSE,False
BSE,ACTIVE,ACTIVE CLOTHING CO  ,138532868,EQ,BSE,False
BSE,ADANIENSOL,ADANI ENERGY SOLUTIONS ,138049028,EQ,BSE,False
BSE,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOM,136427780,EQ,BSE,False
BSE,ADARSHPL,ADARSH PLANT PROTECT,134838020,EQ,BSE,False
BSE,ADCINDIA,ADC INDIA COMMUNICATIONS LIMIT,133993220,EQ,BSE,False
BSE,ADCON,ADCON CAPITAL SERVICES ,138113540,EQ,BSE,False
BSE,ADCOUNTY,ADCOUNTY MEDIA INDIA,139375364,EQ,BSE,False
BSE,ADDIND,ADDI INDUSTRIES,130010116,EQ,BSE,False
BSE,ADESHWAR,ADESHWAR MEDITEX ,139087108,EQ,BSE,False
BSE,ADHBHUTIN,ADHBHUT INFRASTRUCTURE,138032388,EQ,BSE,False
BSE,ADINATH,ADINATH TEXTILES,131612932,EQ,BSE,False
BSE,ADISHAKTI,ADISHAKTI LOHA AND ISPAT LIMIT,139104516,EQ,BSE,False
BSE,ADITYA,ADITYA ISPAT,131459332,EQ,BSE,False
BSE,ADITYASP,ADITYA SPINNERS,133412100,EQ,BSE,False
BSE,ADJIA,ADJIA TECHNOLOGIES ,139076868,EQ,BSE,False
BSE,ADMANUM,AD-MANUM FINANCE,130907908,EQ,BSE,False
BSE,ADORMUL,ADOR MULTIPRODUCTS,133918724,EQ,BSE,False
BSE,ADSDIAG,ADS DIAGNOSTIC,133895940,EQ,BSE,False
BSE,ADSL,ALLIED DIGITAL SERVICES,136416004,EQ,BSE,False
BSE,ADTECH,ADTECH SYSTEMS,139311364,EQ,BSE,False
BSE,ADVAIT,ADVAIT ENERGY TRANSITIONS LIMI,139066884,EQ,BSE,False
BSE,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA,133956868,EQ,BSE,False
BSE,ADVENZYMES,ADVANCED ENZYME TECHNOLOGIES L,138246404,EQ,BSE,False
BSE,ADVIKCA,ADVIK CAPITAL ,138181892,EQ,BSE,False
BSE,ADVLIFE,ADVANCE LIFESTYLES,133388292,EQ,BSE,False
BSE,ADVMULT,ADVANCE MULTITECH,134740740,EQ,BSE,False
BSE,ADVPETR-B,ADVANCE PETROCHEMICALS,129778436,EQ,BSE,False
BSE,AEIM,ARTIFICIAL ELECTRONICS INTELLI,134769412,EQ,BSE,False
BSE,AEL,AMBA ENTERPRISES,138034180,EQ,BSE,False
BSE,AEONXDIGI,AEONX DIGITAL TECHNOLOGY LIMIT,134296068,EQ,BSE,False
BSE,AEPL,ARTEMIS ELECTRICALS AND PROJEC,138923524,EQ,BSE,False
BSE,AERPACE,AERPACE INDUSTRIES ,136891652,EQ,BSE,False
BSE,AFCOM,AFCOM HOLDINGS ,139321348,EQ,BSE,False
BSE,AFFORDABLE,AFFORDABLE ROBOTIC & AUTOMATIO,138598916,EQ,BSE,False
BSE,AFSL,ABANS FINANCIAL SERVICES LIMIT,139190276,EQ,BSE,False
BSE,AGARIND,AGARWAL INDUSTRIAL CORPORATION,136171780,EQ,BSE,False
BSE,AGARWAL,AGARWAL FORTUNE INDIA,135875844,EQ,BSE,False
BSE,AGARWALEYE,DR. AGARWAL'S HEALTH CARE LIMI,139353604,EQ,BSE,False
BSE,AGIOPAPER,AGIO PAPER & INDUSTRIES,132101124,EQ,BSE,False
BSE,AGOL,ASHAPURI GOLD ORNAMENT ,138900228,EQ,BSE,False
BSE,AGRIBIO,AGRIBIO SPIRITS,138123780,EQ,BSE,False
BSE,AGRITECH,AGRI- TECH (INDIA),137546756,EQ,BSE,False
BSE,AGSTRA,AGS TRANSACT TECHNOLOGIES LIMI,139123460,EQ,BSE,False
BSE,AGVENTURES,AG VENTURES,129684228,EQ,BSE,False
BSE,AHASOLAR,AHASOLAR TECHNOLOGIES,139248900,EQ,BSE,False
BSE,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LT,136399620,EQ,BSE,False
BSE,AHMDSTE,AHMEDABAD STEELCRAFT,133701892,EQ,BSE,False
BSE,AICHAMP,AI CHAMPDANY INDUSTRIES,136398340,EQ,BSE,False
BSE,AIIL,AUTHUM INVESTMENT & INFRASTRUC,138029316,EQ,BSE,False
BSE,AIKPIPES,AIK PIPES AND POLYMERS ,139282436,EQ,BSE,False
BSE,AIMCOPEST,AIMCO PESTICIDES,134217732,EQ,BSE,False
