instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
128010500,500041,BANARISUG,BANNARI AMMAN SUGARS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128010756,500042,BASF,BASF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128011012,500043,BATAINDIA,BATA INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128012292,500048,BEML,BEML,0.0,,0.0,0.05,1,EQ,BSE,BSE
128012548,500049,BEL,BHARAT ELECTRONICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128013316,500052,BEPL,BHANSALI ENGINEERING POLYMERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128014852,500058,BIHSPONG,BIHAR SPONGE IRON,0.0,,0.0,0.01,1,EQ,BSE,BSE
128015108,500059,BILVYAPAR,BIL VYAPAR,0.0,,0.0,0.01,1,EQ,BSE,BSE
128015364,500060,BIRLACABLE,BIRLA CABLE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128017156,500067,BLUESTARCO,BLUE STAR,0.0,,0.0,0.05,1,EQ,BSE,BSE
128017412,500068,DISAQ,DISA INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128017668,500069,QUESTCAP,QUEST CAPITAL MARKETS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128018948,500074,BPL,BPL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128019972,500078,OAL,ORIENTAL AROMATICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128021252,500083,CENTEXT,CENTURY EXTRUSIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128021508,500084,CESC,CESC,0.0,,0.0,0.05,1,EQ,BSE,BSE
128021764,500085,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128022020,500086,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128022276,500087,CIPLA,CIPLA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128022788,500089,DICIND,DIC INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128023556,500092,CRISIL,CRISIL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128023812,500093,CGPOWER,CG POWER AND INDUSTRIAL SOLUTI,0.0,,0.0,0.05,1,EQ,BSE,BSE
128024580,500096,DABUR,DABUR INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128024836,500097,DALMIASUG,DALMIA BHARAT SUGAR AND INDUST,0.0,,0.0,0.05,1,EQ,BSE,BSE
128025860,500101,ARVIND,ARVIND,0.0,,0.0,0.05,1,EQ,BSE,BSE
128026372,500103,BHEL,BHARAT HEAVY ELECTRICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128026628,500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATIO,0.0,,0.0,0.05,1,EQ,BSE,BSE
128027140,500106,IFCI,IFCI,0.0,,0.0,0.01,1,EQ,BSE,BSE
128027652,500108,MTNL,MAHANAGAR TELEPHONE NIGAM,0.0,,0.0,0.01,1,EQ,BSE,BSE
128027908,500109,MRPL,MANGALORE REFINERY & PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
128028164,500110,CHENNPETRO,CHENNAI PETROLEUM CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
128028676,500112,SBIN,STATE BANK OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128028932,500113,SAIL,STEEL AUTHORITY OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128029188,500114,TITAN,TITAN COMPANY,0.0,,0.0,0.05,1,EQ,BSE,BSE
128029700,500116,IDBI,IDBI BANK,0.0,,0.0,0.01,1,EQ,BSE,BSE
128029956,500117,DCW,DCW,0.0,,0.0,0.01,1,EQ,BSE,BSE
128030468,500119,DHAMPURSUG,DHAMPUR SUGAR MILLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128030724,500120,DIAMINESQ,DIAMINES & CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128031492,500123,ELANTAS,ELANTAS BECK INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128031748,500124,DRREDDY,DR.REDDYS LABORATORIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128032004,500125,EIDPARRY,E.I.D.-PARRY (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
128032260,500126,PGHL,PROCTER & GAMBLE HEALTH LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
128032772,500128,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128034052,500133,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128034564,500135,EPL,EPL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128034820,500136,ESTER,ESTER INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128036356,500142,FGP,FGP,0.0,,0.0,0.01,1,EQ,BSE,BSE
128036612,500143,PHCAP,PH CAPITAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128036868,500144,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128037636,500147,COCKERILL,JOHN COCKERILL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128037892,500148,UFLEX,UFLEX,0.0,,0.0,0.05,1,EQ,BSE,BSE
128038404,500150,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128038660,500151,GOLDENTOBC,GOLDEN TOBACCO,0.0,,0.0,0.01,1,EQ,BSE,BSE
128039172,500153,GANESHBE,GANESH BENZOPLAST,0.0,,0.0,0.01,1,EQ,BSE,BSE
128040708,500159,METROGLOBL,METROGLOBAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128040964,500160,GTL,GTL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128041732,500163,GODFRYPHLP,GODFREY PHILLIPS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128041988,500164,GODREJIND,GODREJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128042244,500165,KANSAINER,KANSAI NEROLAC PAINTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128042500,500166,GOODRICKE,GOODRICKE GROUP,0.0,,0.0,0.05,1,EQ,BSE,BSE
128043012,500168,GOODYEAR,GOODYEAR INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128043524,500170,GTNINDS,GTN INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
128043780,500171,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128044292,500173,GFLLIMITED,GFL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128044548,500174,GLFL,GUJARAT LEASE FINANCING,0.0,,0.0,0.01,1,EQ,BSE,BSE
128045828,500179,HCL-INSYS,HCL INFOSYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128046084,500180,HDFCBANK,HDFC BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
128046596,500182,HEROMOTOCO,HERO MOTOCORP,0.0,,0.0,0.05,1,EQ,BSE,BSE
128046852,500183,HFCL,HFCL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128047108,500184,HSCL,HIMADRI SPECIALITY CHEMICAL LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128047364,500185,HCC,HINDUSTAN CONSTRUCTION CO.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
128047620,500186,HINDOILEXP,HINDUSTAN OIL EXPLORATION CO.L,0.0,,0.0,0.05,1,EQ,BSE,BSE
128047876,500187,AGI,AGI GREENPAC,0.0,,0.0,0.05,1,EQ,BSE,BSE
128048132,500188,HINDZINC,HINDUSTAN ZINC,0.0,,0.0,0.05,1,EQ,BSE,BSE
128048388,500189,NDLVENTURE,NDL VENTURES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
128048900,500191,HMT,HMT,0.0,,0.0,0.01,1,EQ,BSE,BSE
128049156,500192,PRAGBOS,PRAG BOSIMI SYNTHETICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128049412,500193,HLVLTD,HLV,0.0,,0.0,0.01,1,EQ,BSE,BSE
128050948,500199,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128051460,500201,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128051716,500202,INDLEASE,INDIA LEASE DEVELOPMENT,0.0,,0.0,0.01,1,EQ,BSE,BSE
128052740,500206,MARGOFIN,MARGO FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
128052996,500207,INDORAMA,INDO RAMA SYNTHETICS (INDIA) L,0.0,,0.0,0.01,1,EQ,BSE,BSE
128053508,500209,INFY,INFOSYS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128053764,500210,INGERRAND,INGERSOLL-RAND (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
128054532,500213,ITHL,INTERNATIONAL TRAVEL HOUSE,0.0,,0.0,0.05,1,EQ,BSE,BSE
128054788,500214,IONEXCHANG,ION EXCHANGE (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
128055044,500215,SUNDROP,SUNDROP BRANDS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128056068,500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128056324,500220,JASCH,JASCH INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128058116,500227,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128058372,500228,JSWSTEEL,JSW STEEL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128059652,500233,KAJARIACER,KAJARIA CERAMICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128059908,500234,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUST,0.0,,0.0,0.05,1,EQ,BSE,BSE
128060164,500235,KSL,KALYANI STEELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128060932,500238,WHIRLPOOL,WHIRLPOOL OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128061188,500239,KGDENIM,KG DENIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
128061444,500240,KINETICENG,KINETIC ENGINEERING,0.0,,0.0,0.05,1,EQ,BSE,BSE
128061700,500241,KIRLOSBROS,KIRLOSKAR BROTHERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128062212,500243,KIRLOSIND,KIRLOSKAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128062724,500245,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES L,0.0,,0.0,0.05,1,EQ,BSE,BSE
128062980,500246,ENVAIREL,ENVAIR ELECTRODYNE,0.0,,0.0,0.01,1,EQ,BSE,BSE
128063236,500247,KOTAKBANK,KOTAK MAHINDRA BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
128063748,500249,KSB,KSB,0.0,,0.0,0.05,1,EQ,BSE,BSE
128064004,500250,LGBBROSLTD,L.G.BALAKRISHNAN & BROS.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
128064260,500251,TRENT,TRENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128064516,500252,LMW,LMW ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128064772,500253,LICHSGFIN,LIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
128065796,500257,LUPIN,LUPIN,0.0,,0.0,0.05,1,EQ,BSE,BSE
128066308,500259,LYKALABS,LYKA LABS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128066564,500260,RAMCOCEM,THE RAMCO CEMENTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128067076,500262,HYBRIDFIN,HYBRID FINANCIAL SERVICES LIMI,0.0,,0.0,0.01,1,EQ,BSE,BSE
128067588,500264,MAFATIND,MAFATLAL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128067844,500265,MAHSEAMLES,MAHARASHTRA SEAMLESS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128068100,500266,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128068356,500267,MAJESAUT,MAJESTIC AUTO,0.0,,0.0,0.05,1,EQ,BSE,BSE
128068612,500268,MANALIPETC,MANALI PETROCHEMICAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128069124,500270,BARODARY,BARODA RAYON CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
128069380,500271,MFSL,MAX FINANCIAL SERVICES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128070916,500277,MIDINDIA,MID INDIA INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
128071428,500279,MIRCELECTR,MIRC ELECTRONICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128071684,500280,CENTENKA,CENTURY ENKA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128072196,500282,MODTHREAD,MODERN THREADS (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
128072708,500284,LORDSCHLO,LORDS CHLORO ALKALI,0.0,,0.0,0.05,1,EQ,BSE,BSE
128072964,500285,SPICEJET,SPICEJET,0.0,,0.0,0.01,1,EQ,BSE,BSE
128073732,500288,MOREPENLAB,MOREPEN LABORATORIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
128074244,500290,MRF,MRF,0.0,,0.0,0.05,1,EQ,BSE,BSE
128074756,500292,HEIDELBERG,HEIDELBERGCEMENT INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128075268,500294,NCC,NCC,0.0,,0.0,0.05,1,EQ,BSE,BSE
128075524,500295,VEDL,VEDANTA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128075780,500296,NAHARSPING,NAHAR SPINNING MILLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128076292,500298,NAPEROL,NAPEROL INVESTMENTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128076804,500300,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128077828,500304,NIITLTD,NIIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128078340,500306,JAYKAY,JAYKAY ENTERPRISES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128078596,500307,NIRLON,NIRLON,0.0,,0.0,0.05,1,EQ,BSE,BSE
128079876,500312,ONGC,OIL AND NATURAL GAS CORPORATIO,0.0,,0.0,0.05,1,EQ,BSE,BSE
128080132,500313,OILCOUNTUB,OIL COUNTRY TUBULAR,0.0,,0.0,0.01,1,EQ,BSE,BSE
128080388,500314,ORIENTHOT,ORIENTAL HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128081156,500317,OSWALAGRO,OSWAL AGRO MILLS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128081668,500319,INDSUCR,INDIAN SUCROSE,0.0,,0.0,0.01,1,EQ,BSE,BSE
128082436,500322,PANCM,PANYAM CEMENTS & MINERAL INDUS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128083204,500325,RELIANCE,RELIANCE INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128083716,500327,PILITA,PIL ITALICA LIFESTYLE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
128084484,500330,RAYMOND,RAYMOND,0.0,,0.0,0.05,1,EQ,BSE,BSE
128084740,500331,PIDILITIND,PIDILITE INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128085252,500333,PIXTRANS,PIX TRANSMISSIONS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128085764,500335,BIRLACORPN,BIRLA CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
128086020,500336,SURYAROSNI,SURYA ROSHNI,0.0,,0.0,0.05,1,EQ,BSE,BSE
128086276,500337,PRIMESECU,PRIME SECURITIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128086532,500338,PRSMJOHNSN,PRISM JOHNSON,0.0,,0.0,0.05,1,EQ,BSE,BSE
128086788,500339,RAIN,RAIN INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128087556,500342,PRUDMOULI,PRUDENTIAL SUGAR CORPORATION L,0.0,,0.0,0.01,1,EQ,BSE,BSE
128087812,500343,AMJLAND,AMJ LAND HOLDINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128088580,500346,PUNJCOMMU,PUNJAB COMMUNICATIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128089604,500350,RSWM,RSWM,0.0,,0.0,0.05,1,EQ,BSE,BSE
128090628,500354,RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
128090884,500355,RALLIS,RALLIS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128091140,500356,RAMANEWS,SHREE RAMA NEWSPRINT,0.0,,0.0,0.01,1,EQ,BSE,BSE
128091396,500357,RAMAPPR-B,RAMA PAPER MILLS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128092164,500360,RAPICUT,RAPICUT CARBIDES,0.0,,0.0,0.01,1,EQ,BSE,BSE
128093444,500365,WELSPLSOL,WELSPUN SPECIALTY SOLUTIONS LI,0.0,,0.0,0.01,1,EQ,BSE,BSE
128093700,500366,ROLTA,ROLTA INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
128093956,500367,RUBFILA,RUBFILA INTERNATIONAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128094212,500368,PATANJALI,PATANJALI FOODS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128094724,500370,SALORAINTL,SALORA INTERNATIONAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128096772,500378,JINDALSAW,JINDAL SAW,0.0,,0.0,0.05,1,EQ,BSE,BSE
128097284,500380,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128099076,500387,SHREECEM,SHREE CEMENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128099332,500388,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,0.0,,0.0,0.01,1,EQ,BSE,BSE
128099844,500390,RELINFRA,RELIANCE INFRASTRUCTURE,0.0,,0.0,0.05,1,EQ,BSE,BSE
128102404,500400,TATAPOWER,TATA POWER CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
128102916,500402,SPMLINFRA,SPML INFRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128103172,500403,SUNDRMFAST,SUNDRAM FASTENERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128103428,500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
128103684,500405,SPLPETRO,SUPREME PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
128104196,500407,SWARAJENG,SWARAJ ENGINES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128104452,500408,TATAELXSI,TATA ELXSI,0.0,,0.0,0.05,1,EQ,BSE,BSE
128104964,500410,ACC,ACC,0.0,,0.0,0.05,1,EQ,BSE,BSE
128105220,500411,THERMAX,THERMAX,0.0,,0.0,0.05,1,EQ,BSE,BSE
128105476,500412,TIRUMALCHM,THIRUMALAI CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128105732,500413,THOMASCOOK,THOMAS COOK (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
128105988,500414,TIMEX,TIMEX GROUP INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128107012,500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128107524,500420,TORNTPHARM,TORRENT PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128107780,500421,TPINDIA,TPI INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
128108036,500422,TRANSCHEM,TRANSCHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
128108804,500425,AMBUJACEM,AMBUJA CEMENTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128109060,500426,UTLINDS,UTL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
128109828,500429,UNIENTER,UNIPHOS ENTERPRISES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128112388,500439,VHL,VARDHMAN HOLDINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128112644,500440,HINDALCO,HINDALCO INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128113668,500444,WSTCSTPAPR,WEST COAST PAPER MILLS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128114948,500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
128115204,500450,MPILCORPL,MPIL CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
128116740,500456,PASUPTAC,PASUPATI ACRYLON,0.0,,0.0,0.01,1,EQ,BSE,BSE
128117252,500458,KORE,KORE FOODS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
128117508,500459,PGHH,PROCTER & GAMBLE HYGIENE & HEA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128117764,500460,MUKANDLTD,MUKAND,0.0,,0.0,0.05,1,EQ,BSE,BSE
128118532,500463,BBOX,BLACK BOX,0.0,,0.0,0.05,1,EQ,BSE,BSE
128118788,500464,UCAL,UCAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128119556,500467,HARRMALAYA,HARRISONS MALAYALAM,0.0,,0.0,0.05,1,EQ,BSE,BSE
128120068,500469,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
128120324,500470,TATASTEEL,TATA STEEL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128120836,500472,SKFINDIA,SKF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128122116,500477,ASHOKLEY,ASHOK LEYLAND,0.0,,0.0,0.05,1,EQ,BSE,BSE
128122884,500480,CUMMINSIND,CUMMINS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128123652,500483,TATACOMM,TATA COMMUNICATIONS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128124932,500488,ABBOTINDIA,ABBOTT INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128125444,500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128126212,500493,BHARATFORG,BHARAT FORGE,0.0,,0.0,0.05,1,EQ,BSE,BSE
128126724,500495,ESCORTS,ESCORTS KUBOTA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128128004,500500,HINDMOTORS,HINDUSTAN MOTORS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128130564,500510,LT,LARSEN & TOUBRO,0.0,,0.0,0.05,1,EQ,BSE,BSE
128133124,500520,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128135684,500530,BOSCHLTD,BOSCH,0.0,,0.0,0.05,1,EQ,BSE,BSE
128138244,500540,PREMIER,PREMIER,0.0,,0.0,0.01,1,EQ,BSE,BSE
128140036,500547,BPCL,BHARAT PETROLEUM CORPORATION L,0.0,,0.0,0.05,1,EQ,BSE,BSE
128140804,500550,SIEMENS,SIEMENS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128145924,500570,TATAMOTORS,TATA MOTORS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128147204,500575,VOLTAS,VOLTAS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128158724,500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
128165124,500645,DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
128166404,500650,EXCELINDUS,EXCEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128167684,500655,GRWRHITECH,GARWARE HI-TECH FILMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128168964,500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128171524,500670,GNFC,GUJARAT NARMADA VALLEY FERTILI,0.0,,0.0,0.05,1,EQ,BSE,BSE
128172036,500672,NOVARTIND,NOVARTIS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128172548,500674,SANOFI,SANOFI INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128174084,500680,PFIZER,PFIZER,0.0,,0.0,0.05,1,EQ,BSE,BSE
128176644,500690,GSFC,GUJARAT STATE FERTILIZERS & CH,0.0,,0.0,0.05,1,EQ,BSE,BSE
128178180,500696,HINDUNILVR,HINDUSTAN UNILEVER,0.0,,0.0,0.05,1,EQ,BSE,BSE
128181764,500710,AKZOINDIA,AKZO NOBEL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128186884,500730,NOCIL,NOCIL,0.0,,0.0,0.05,1,EQ,BSE,BSE
128197124,500770,TATACHEM,TATA CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128198916,500777,TNPETRO,TAMILNADU PETROPRODUCTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128199684,500780,ZUARIIND,ZUARI INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
128202244,500790,NESTLEIND,NESTLE INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128204804,500800,TATACONSUM,TATA CONSUMER PRODUCTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128209924,500820,ASIANPAINT,ASIAN PAINTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128211204,500825,BRITANNIA,BRITANNIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128212484,500830,COLPAL,COLGATE-PALMOLIVE (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
128215044,500840,EIHOTEL,EIH - OBEROI HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128217604,500850,INDHOTEL,INDIAN HOTELS CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
128222724,500870,CASTROLIND,CASTROL INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128224004,500875,ITC,ITC,0.0,,0.0,0.05,1,EQ,BSE,BSE
128224516,500877,APOLLOTYRE,APOLLO TYRES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128224772,500878,CEATLTD,CEAT,0.0,,0.0,0.05,1,EQ,BSE,BSE
128227844,500890,MODIRUBBER,MODI RUBBER,0.0,,0.0,0.05,1,EQ,BSE,BSE
128240644,500940,FINPIPE,FINOLEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
128284164,501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128284420,501111,ZGOLDINV,GOLD ROCK INVESTMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
128293892,501148,DSINVEST,DALAL STREET INVESTMENTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128294404,501150,CENTRUM,CENTRUM CAPITAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
128317956,501242,TCIFINANCE,TCI FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
128322820,501261,LORDSMARK,LORDS MARK INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
